transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,,,d
234,29-08-2027,17:42:00,64,Female,62,Electronics,2,25,13.75,50,,,
1234,30-08-2027,17:46:00,78,Female,62,Electronics,2,25,8.25,50,,,
410,31-08-2027,19:41:00,64,Female,29,Clothing,2,50,14.5,100,,,
417,01-09-2027,22:03:00,109,Male,43,Electronics,3,300,162,900,,,
581,02-09-2027,21:16:00,103,Female,48,Beauty,2,30,13.8,60,,,
1410,03-09-2027,18:47:00,72,Female,29,Clothing,2,50,22.5,100,,,
1417,04-09-2027,17:43:00,54,Male,43,Electronics,3,300,147,900,,,
1581,05-09-2027,18:57:00,108,Female,48,Beauty,2,30,9.9,60,,,
74,06-09-2027,19:50:00,56,Female,18,Beauty,4,500,205,2000,,,
87,07-09-2027,18:09:00,104,Female,28,Beauty,2,50,15.5,100,,,
803,08-09-2027,17:16:00,60,Male,39,Clothing,4,25,6.75,100,,,
1074,09-09-2027,20:18:00,67,Female,18,Beauty,4,500,230,2000,,,
1087,10-09-2027,23:00:00,81,Female,28,Beauty,2,50,15,100,,,
1803,11-09-2027,19:36:00,101,Male,39,Clothing,4,25,8.5,100,,,
424,12-09-2027,19:21:00,101,Male,57,Beauty,4,300,147,1200,,,
641,13-09-2027,18:30:00,105,Female,40,Electronics,1,300,144,300,,,
918,14-09-2027,21:59:00,114,Female,42,Electronics,3,30,16.2,90,,,
1424,15-09-2027,21:32:00,54,Male,57,Beauty,4,300,111,1200,,,
1641,16-09-2027,17:41:00,65,Female,40,Electronics,1,300,165,300,,,
1918,17-09-2027,21:57:00,56,Female,42,Electronics,3,30,13.2,90,,,
1,18-09-2027,19:10:00,50,Male,34,Beauty,3,50,16,150,,,
95,19-09-2027,19:57:00,103,Female,32,Clothing,2,30,7.5,60,,,
171,20-09-2027,20:10:00,109,Female,52,Clothing,3,300,126,900,,,
1001,21-09-2027,20:11:00,99,Male,34,Beauty,3,50,22,150,,,
1095,22-09-2027,17:56:00,56,Female,32,Clothing,2,30,9.9,60,,,
1171,23-09-2027,21:05:00,87,Female,52,Clothing,3,300,84,900,,,
156,24-09-2027,19:34:00,60,Female,43,Clothing,4,25,7,100,,,
493,25-09-2027,20:10:00,95,Male,41,Beauty,2,25,7.75,50,,,
1156,26-09-2027,21:10:00,68,Female,43,Clothing,4,25,13.5,100,,,
1493,27-09-2027,21:49:00,58,Male,41,Beauty,2,25,6.75,50,,,
115,28-09-2027,19:21:00,67,Male,51,Clothing,3,500,255,1500,,,
715,29-09-2027,20:57:00,55,Female,42,Beauty,4,25,6.25,100,,,
1115,30-09-2027,17:41:00,99,Male,51,Clothing,3,500,180,1500,,,
1715,01-10-2027,19:35:00,89,Female,42,Beauty,4,25,9.75,100,,,
267,02-10-2027,17:53:00,84,Female,32,Beauty,3,30,12,90,,,
362,03-10-2027,22:43:00,101,Male,50,Clothing,1,25,10.25,25,,,
856,04-10-2027,17:43:00,102,Male,54,Electronics,4,30,9.3,120,,,
1267,05-10-2027,21:03:00,91,Female,32,Beauty,3,30,9.6,90,,,
1362,06-10-2027,18:53:00,104,Male,50,Clothing,1,25,11,25,,,
1856,07-10-2027,21:34:00,114,Male,54,Electronics,4,30,16.2,120,,,
84,08-10-2027,17:17:00,89,Female,38,Electronics,3,30,10.2,90,,,
795,09-10-2027,19:51:00,71,Male,57,Electronics,1,300,102,300,,,
1084,10-10-2027,20:37:00,93,Female,38,Electronics,3,30,7.8,90,,,
1795,11-10-2027,18:50:00,86,Male,57,Electronics,1,300,105,300,,,
24,12-10-2027,22:59:00,59,Female,49,Clothing,1,300,87,300,,,
215,13-10-2027,21:20:00,101,Male,58,Clothing,3,500,145,1500,,,
739,14-10-2027,17:09:00,57,Male,36,Beauty,1,25,10.25,25,,,
1024,15-10-2027,21:51:00,72,Female,49,Clothing,1,300,126,300,,,
1215,16-10-2027,20:44:00,107,Male,58,Clothing,3,500,130,1500,,,
1739,17-10-2027,17:52:00,67,Male,36,Beauty,1,25,11.25,25,,,
289,18-10-2027,20:29:00,107,Male,53,Electronics,2,30,8.1,60,,,
741,19-10-2027,22:30:00,53,Male,48,Clothing,1,300,141,300,,,
810,20-10-2027,18:04:00,76,Male,59,Electronics,4,25,13.75,100,,,
1289,21-10-2027,19:35:00,83,Male,53,Electronics,2,30,16.2,60,,,
1741,22-10-2027,20:47:00,70,Male,48,Clothing,1,300,132,300,,,
1810,23-10-2027,18:29:00,106,Male,59,Electronics,4,25,13.5,100,,,
266,24-10-2027,18:26:00,66,Female,19,Electronics,2,30,14.4,60,,,
389,25-10-2027,19:06:00,109,Male,21,Clothing,2,25,12.25,50,,,
1266,26-10-2027,20:08:00,79,Female,19,Electronics,2,30,15.6,60,,,
1389,27-10-2027,18:11:00,60,Male,21,Clothing,2,25,9.5,50,,,
112,28-10-2027,18:44:00,57,Male,37,Clothing,3,500,165,1500,,,
566,29-10-2027,19:15:00,106,Female,64,Clothing,1,30,8.4,30,,,
608,30-10-2027,22:19:00,112,Female,55,Electronics,3,500,200,1500,,,
1112,31-10-2027,17:11:00,94,Male,37,Clothing,3,500,180,1500,,,
1566,01-11-2027,18:17:00,56,Female,64,Clothing,1,30,15.6,30,,,
1608,02-11-2027,21:01:00,87,Female,55,Electronics,3,500,265,1500,,,
348,03-11-2027,20:20:00,83,Female,35,Electronics,2,300,147,600,,,
1348,04-11-2027,17:21:00,79,Female,35,Electronics,2,300,87,600,,,
199,05-11-2027,21:34:00,53,Male,45,Beauty,3,500,135,1500,,,
258,06-11-2027,17:40:00,109,Female,37,Clothing,1,50,22,50,,,
485,07-11-2027,17:30:00,101,Male,24,Electronics,1,30,11.4,30,,,
576,08-11-2027,17:30:00,113,Female,33,Beauty,3,50,20,150,,,
1199,09-11-2027,17:46:00,110,Male,45,Beauty,3,500,190,1500,,,
1258,10-11-2027,20:27:00,64,Female,37,Clothing,1,50,21.5,50,,,
1485,11-11-2027,18:29:00,66,Male,24,Electronics,1,30,15.6,30,,,
1576,12-11-2027,18:34:00,108,Female,33,Beauty,3,50,27.5,150,,,
65,13-11-2027,20:03:00,84,Male,51,Electronics,4,500,160,2000,,,
311,14-11-2027,21:01:00,61,Female,32,Beauty,4,25,9.75,100,,,
791,15-11-2027,16:28:00,106,Female,51,Beauty,1,25,11.75,25,,,
971,16-11-2027,16:50:00,64,Female,27,Electronics,4,50,26.5,200,,,
999,17-11-2027,16:45:00,110,Female,36,Electronics,3,50,21.5,150,,,
1065,18-11-2027,15:16:00,76,Male,51,Electronics,4,500,175,2000,,,
1311,19-11-2027,15:22:00,84,Female,32,Beauty,4,25,9.25,100,,,
1791,20-11-2027,14:52:00,87,Female,51,Beauty,1,25,7,25,,,
1971,21-11-2027,16:19:00,90,Female,27,Electronics,4,50,19,200,,,
1999,22-11-2027,13:06:00,61,Female,36,Electronics,3,50,13,150,,,
395,23-11-2027,15:00:00,76,Male,50,Electronics,2,500,175,1000,,,
535,24-11-2027,13:46:00,59,Male,47,Beauty,3,30,16.2,90,,,
580,25-11-2027,14:44:00,104,Female,31,Clothing,3,500,200,1500,,,
712,26-11-2027,14:15:00,108,Female,57,Beauty,2,25,11.5,50,,,
868,27-11-2027,13:39:00,110,Female,25,Electronics,1,300,111,300,,,
1395,28-11-2027,14:18:00,91,Male,50,Electronics,2,500,130,1000,,,
1535,29-11-2027,15:31:00,52,Male,47,Beauty,3,30,9.9,90,,,
1580,30-11-2027,15:47:00,105,Female,31,Clothing,3,500,250,1500,,,
1712,01-12-2027,16:37:00,92,Female,57,Beauty,2,25,8.75,50,,,
1868,02-12-2027,16:23:00,78,Female,25,Electronics,1,300,138,300,,,
531,03-12-2027,12:30:00,105,Male,31,Electronics,1,500,275,500,,,
550,04-12-2027,16:58:00,80,Male,40,Clothing,3,300,90,900,,,
1531,05-12-2027,13:19:00,56,Male,31,Electronics,1,500,250,500,,,
1550,06-12-2027,13:11:00,73,Male,40,Clothing,3,300,147,900,,,
392,07-12-2027,13:11:00,77,Male,27,Clothing,2,300,78,600,,,
453,08-12-2027,14:45:00,90,Female,26,Clothing,2,500,265,1000,,,
540,09-12-2027,16:17:00,79,Female,46,Electronics,3,300,87,900,,,
625,10-12-2027,13:36:00,68,Male,31,Clothing,1,300,123,300,,,
1392,11-12-2027,12:28:00,70,Male,27,Clothing,2,300,90,600,,,
1453,12-12-2027,13:24:00,113,Female,26,Clothing,2,500,205,1000,,,
1540,13-12-2027,16:51:00,115,Female,46,Electronics,3,300,147,900,,,
1625,14-12-2027,16:36:00,52,Male,31,Clothing,1,300,147,300,,,
244,15-12-2027,13:57:00,101,Male,28,Beauty,2,50,20.5,100,,,
355,16-12-2027,13:42:00,96,Female,55,Electronics,1,500,260,500,,,
468,17-12-2027,14:32:00,86,Male,40,Electronics,1,25,12.25,25,,,
700,18-12-2027,15:07:00,61,Male,36,Electronics,4,500,250,2000,,,
752,19-12-2027,16:06:00,79,Male,29,Clothing,2,50,13,100,,,
828,20-12-2027,15:54:00,76,Female,33,Electronics,4,300,132,1200,,,
1244,21-12-2027,16:47:00,100,Male,28,Beauty,2,50,19.5,100,,,
1355,22-12-2027,13:19:00,107,Female,55,Electronics,1,500,155,500,,,
1468,23-12-2027,13:14:00,73,Male,40,Electronics,1,25,9.75,25,,,
1700,24-12-2027,16:10:00,87,Male,36,Electronics,4,500,210,2000,,,
1752,25-12-2027,13:01:00,79,Male,29,Clothing,2,50,14.5,100,,,
1828,26-12-2027,14:14:00,99,Female,33,Electronics,4,300,165,1200,,,
80,27-12-2027,16:51:00,82,Female,64,Clothing,2,30,12.3,60,,,
214,28-12-2027,16:31:00,53,Male,20,Beauty,2,30,8.1,60,,,
361,29-12-2027,16:37:00,112,Female,34,Electronics,4,300,81,1200,,,
526,30-12-2027,12:47:00,65,Male,33,Clothing,2,50,19.5,100,,,
1080,31-12-2027,13:31:00,70,Female,64,Clothing,2,30,13.2,60,,,
1214,01-01-2028,14:24:00,50,Male,20,Beauty,2,30,11.1,60,,,
1361,02-01-2028,16:00:00,89,Female,34,Electronics,4,300,153,1200,,,
1526,03-01-2028,15:06:00,84,Male,33,Clothing,2,50,26.5,100,,,
265,04-01-2028,12:12:00,80,Male,55,Clothing,3,300,132,900,,,
586,05-01-2028,14:57:00,84,Male,50,Electronics,1,50,21.5,50,,,
1265,06-01-2028,14:35:00,86,Male,55,Clothing,3,300,111,900,,,
1586,07-01-2028,16:25:00,59,Male,50,Electronics,1,50,14,50,,,
336,08-01-2028,13:05:00,67,Female,52,Beauty,3,50,25,150,,,
571,09-01-2028,12:51:00,87,Female,41,Electronics,1,50,16,50,,,
1336,10-01-2028,13:27:00,74,Female,52,Beauty,3,50,21.5,150,,,
1571,11-01-2028,14:55:00,105,Female,41,Electronics,1,50,25,50,,,
9,12-01-2028,13:12:00,85,Male,63,Electronics,2,300,78,600,,,
552,13-01-2028,13:32:00,85,Female,49,Electronics,3,25,9.75,75,,,
771,14-01-2028,12:23:00,70,Male,24,Electronics,2,25,11.75,50,,,
1009,15-01-2028,14:18:00,88,Male,63,Electronics,2,300,78,600,,,
1552,16-01-2028,12:11:00,55,Female,49,Electronics,3,25,13,75,,,
1771,17-01-2028,13:41:00,108,Male,24,Electronics,2,25,10.75,50,,,
496,18-01-2028,13:07:00,91,Male,23,Clothing,2,300,141,600,,,
701,19-01-2028,16:33:00,93,Female,52,Beauty,2,30,14.1,60,,,
1496,20-01-2028,15:05:00,110,Male,23,Clothing,2,300,120,600,,,
1701,21-01-2028,15:09:00,62,Female,52,Beauty,2,30,15.9,60,,,
139,22-01-2028,14:03:00,113,Male,36,Beauty,4,500,230,2000,,,
151,23-01-2028,15:49:00,108,Male,29,Clothing,1,50,18,50,,,
1139,24-01-2028,14:23:00,87,Male,36,Beauty,4,500,230,2000,,,
1151,25-01-2028,14:48:00,99,Male,29,Clothing,1,50,26,50,,,
83,26-01-2028,15:57:00,56,Male,54,Electronics,2,50,16.5,100,,,
153,27-01-2028,15:52:00,62,Male,63,Electronics,2,500,195,1000,,,
451,28-01-2028,15:38:00,74,Female,45,Electronics,1,30,13.5,30,,,
1083,29-01-2028,15:46:00,99,Male,54,Electronics,2,50,17.5,100,,,
1153,30-01-2028,12:30:00,91,Male,63,Electronics,2,500,265,1000,,,
1451,31-01-2028,12:10:00,94,Female,45,Electronics,1,30,13.2,30,,,
99,01-02-2028,15:12:00,71,Female,50,Electronics,4,300,132,1200,,,
783,02-02-2028,15:37:00,91,Female,56,Clothing,1,300,150,300,,,
1099,03-02-2028,12:41:00,56,Female,50,Electronics,4,300,162,1200,,,
1783,04-02-2028,16:37:00,52,Female,56,Clothing,1,300,135,300,,,
409,05-02-2028,12:30:00,55,Female,21,Electronics,3,300,87,900,,,
525,06-02-2028,14:15:00,98,Female,47,Beauty,2,25,7,50,,,
939,07-02-2028,15:28:00,75,Female,46,Electronics,1,300,81,300,,,
994,08-02-2028,16:38:00,73,Female,51,Beauty,2,500,125,1000,,,
1409,09-02-2028,12:15:00,102,Female,21,Electronics,3,300,138,900,,,
1525,10-02-2028,13:35:00,106,Female,47,Beauty,2,25,12,50,,,
1939,11-02-2028,13:30:00,74,Female,46,Electronics,1,300,135,300,,,
1994,12-02-2028,13:27:00,86,Female,51,Beauty,2,500,250,1000,,,
96,13-02-2028,14:10:00,62,Female,44,Clothing,2,300,84,600,,,
609,14-02-2028,13:02:00,59,Female,47,Clothing,2,50,13,100,,,
982,15-02-2028,14:08:00,50,Female,46,Beauty,3,30,15.6,90,,,
1096,16-02-2028,14:49:00,82,Female,44,Clothing,2,300,138,600,,,
1609,17-02-2028,13:58:00,81,Female,47,Clothing,2,50,22.5,100,,,
1982,18-02-2028,12:46:00,110,Female,46,Beauty,3,30,16.5,90,,,
209,19-02-2028,12:22:00,61,Female,30,Electronics,4,50,14,200,,,
435,20-02-2028,13:41:00,113,Female,30,Beauty,3,300,108,900,,,
777,21-02-2028,15:07:00,54,Male,48,Electronics,3,50,17,150,,,
854,22-02-2028,15:42:00,84,Male,29,Clothing,1,50,22,50,,,
890,23-02-2028,14:44:00,76,Male,34,Electronics,2,25,13.5,50,,,
1209,24-02-2028,12:37:00,55,Female,30,Electronics,4,50,23,200,,,
1435,25-02-2028,13:31:00,61,Female,30,Beauty,3,300,114,900,,,
1777,26-02-2028,12:06:00,74,Male,48,Electronics,3,50,19.5,150,,,
1854,27-02-2028,16:53:00,109,Male,29,Clothing,1,50,22.5,50,,,
1890,28-02-2028,14:20:00,51,Male,34,Electronics,2,25,6.25,50,,,
865,29-02-2028,14:49:00,78,Female,42,Clothing,1,300,108,300,,,
1865,01-03-2028,14:52:00,107,Female,42,Clothing,1,300,156,300,,,
662,02-03-2028,12:40:00,100,Male,48,Beauty,2,500,145,1000,,,
1662,03-03-2028,12:38:00,106,Male,48,Beauty,2,500,240,1000,,,
309,04-03-2028,15:39:00,78,Female,26,Beauty,1,25,9,25,,,
544,05-03-2028,13:46:00,95,Female,27,Electronics,1,25,10.25,25,,,
602,06-03-2028,16:46:00,75,Female,20,Electronics,1,300,96,300,,,
615,07-03-2028,15:06:00,58,Female,61,Clothing,4,25,10.5,100,,,
678,08-03-2028,15:55:00,70,Female,60,Electronics,3,300,144,900,,,
781,09-03-2028,16:52:00,106,Male,35,Beauty,1,500,225,500,,,
1309,10-03-2028,16:50:00,93,Female,26,Beauty,1,25,9.5,25,,,
1544,11-03-2028,15:58:00,70,Female,27,Electronics,1,25,11.25,25,,,
1602,12-03-2028,15:17:00,86,Female,20,Electronics,1,300,126,300,,,
1615,13-03-2028,13:43:00,82,Female,61,Clothing,4,25,13.5,100,,,
1678,14-03-2028,13:44:00,99,Female,60,Electronics,3,300,102,900,,,
1781,15-03-2028,12:22:00,55,Male,35,Beauty,1,500,225,500,,,
34,16-03-2028,13:26:00,87,Female,51,Clothing,3,50,17,150,,,
916,17-03-2028,12:56:00,68,Female,32,Electronics,1,50,26,50,,,
1034,18-03-2028,14:48:00,52,Female,51,Clothing,3,50,24.5,150,,,
1916,19-03-2028,12:40:00,102,Female,32,Electronics,1,50,16.5,50,,,
757,20-03-2028,12:10:00,82,Female,43,Electronics,4,300,105,1200,,,
1757,21-03-2028,16:42:00,50,Female,43,Electronics,4,300,132,1200,,,
25,22-03-2028,14:32:00,61,Female,64,Beauty,1,50,19,50,,,
82,23-03-2028,12:55:00,85,Female,32,Beauty,4,50,15,200,,,
472,24-03-2028,15:23:00,95,Female,38,Beauty,3,300,162,900,,,
842,25-03-2028,14:13:00,71,Female,47,Clothing,2,300,105,600,,,
879,26-03-2028,16:51:00,50,Male,23,Clothing,1,30,15.3,30,,,
991,27-03-2028,14:28:00,110,Female,34,Clothing,2,50,19.5,100,,,
1025,28-03-2028,16:41:00,103,Female,64,Beauty,1,50,16.5,50,,,
1082,29-03-2028,15:56:00,111,Female,32,Beauty,4,50,27.5,200,,,
1472,30-03-2028,15:22:00,74,Female,38,Beauty,3,300,150,900,,,
1842,31-03-2028,14:03:00,84,Female,47,Clothing,2,300,75,600,,,
1879,01-04-2028,15:27:00,66,Male,23,Clothing,1,30,16.2,30,,,
1991,02-04-2028,13:11:00,96,Female,34,Clothing,2,50,14.5,100,,,
62,03-04-2028,12:54:00,50,Male,18,Beauty,2,50,26.5,100,,,
386,04-04-2028,13:20:00,77,Female,54,Electronics,2,300,153,600,,,
1062,05-04-2028,16:05:00,69,Male,18,Beauty,2,50,21.5,100,,,
1386,06-04-2028,14:06:00,110,Female,54,Electronics,2,300,81,600,,,
429,07-04-2028,14:29:00,80,Male,64,Electronics,2,25,6.75,50,,,
664,08-04-2028,16:52:00,109,Female,44,Clothing,4,500,170,2000,,,
989,09-04-2028,13:30:00,97,Female,44,Electronics,1,25,8.25,25,,,
1429,10-04-2028,13:14:00,102,Male,64,Electronics,2,25,12,50,,,
1664,11-04-2028,16:44:00,99,Female,44,Clothing,4,500,245,2000,,,
1989,12-04-2028,16:21:00,109,Female,44,Electronics,1,25,13.25,25,,,
233,13-04-2028,13:09:00,81,Female,51,Beauty,2,300,132,600,,,
520,14-04-2028,12:42:00,79,Female,49,Electronics,4,25,13,100,,,
805,15-04-2028,13:55:00,59,Female,30,Beauty,3,500,155,1500,,,
908,16-04-2028,14:47:00,64,Male,46,Beauty,4,300,81,1200,,,
1233,17-04-2028,16:20:00,79,Female,51,Beauty,2,300,117,600,,,
1520,18-04-2028,15:28:00,88,Female,49,Electronics,4,25,10.5,100,,,
1805,19-04-2028,13:35:00,79,Female,30,Beauty,3,500,225,1500,,,
1908,20-04-2028,12:34:00,93,Male,46,Beauty,4,300,87,1200,,,
857,21-04-2028,12:09:00,62,Male,60,Electronics,2,25,12,50,,,
1857,22-04-2028,12:15:00,109,Male,60,Electronics,2,25,7.5,50,,,
211,23-04-2028,14:02:00,54,Male,42,Beauty,3,500,235,1500,,,
650,24-04-2028,12:41:00,98,Male,55,Electronics,1,30,15,30,,,
1211,25-04-2028,14:59:00,82,Male,42,Beauty,3,500,235,1500,,,
1650,26-04-2028,16:24:00,89,Male,55,Electronics,1,30,10.8,30,,,
